"","loan_amount","income","status"
"3599",496500,4920,0
"3600",216500,2100,0
"3601",246500,6360,0
"3602",266500,4980,0
"3603",376500,4200,0
"3604",216500,4020,0
"3605",326500,5220,0
"3606",316500,10020,0
"3607",166500,3180,0
"3608",316500,9000,0
"3609",266500,3720,0
"3610",176500,54960,0
"3611",436500,19440,0
"3612",236500,3180,0
"3613",366500,7380,0
"3614",176500,3060,1
"3615",286500,15480,0
"3616",146500,2280,0
"3617",126500,3300,0
"3618",406500,7260,0
"3619",716500,8760,1
"3620",206500,6000,0
"3621",616500,10860,1
"3622",226500,7200,0
"3623",506500,11400,0
"3624",456500,11100,0
"3625",516500,11400,0
"3626",86500,7980,0
"3627",56500,3180,0
"3628",466500,10320,0
"3629",126500,1020,0
"3630",336500,6960,0
"3631",366500,7260,0
"3632",106500,6660,0
"3633",276500,8280,0
"3634",86500,3240,0
"3635",296500,5760,0
"3636",406500,4020,0
"3637",476500,11940,0
"3638",356500,12300,0
"3639",106500,3480,0
"3640",336500,10320,0
"3641",486500,9780,0
"3642",396500,7680,0
"3643",176500,8040,0
"3644",456500,11880,0
"3645",696500,51420,1
"3646",206500,8160,0
"3647",286500,6600,0
"3648",586500,6180,1
"3649",216500,3960,0
"3650",666500,11580,1
"3651",136500,3660,0
"3652",306500,8280,0
"3653",696500,13440,1
"3654",476500,5040,0
"3655",136500,6420,0
"3656",426500,8520,0
"3657",196500,7860,0
"3658",466500,18000,0
"3659",366500,3300,0
"3660",526500,6000,0
"3661",266500,8040,0
"3662",236500,8280,0
"3663",126500,2700,0
"3664",216500,5280,0
"3665",476500,25380,0
"3666",186500,2580,0
"3667",156500,7500,0
"3668",786500,38400,1
"3669",106500,6180,0
"3670",396500,8880,0
"3671",446500,7500,0
"3672",206500,6120,0
"3673",626500,12120,1
"3674",266500,4860,0
"3675",306500,7680,0
"3676",76500,6540,0
"3677",296500,8160,0
"3678",146500,3120,0
"3679",226500,2760,0
"3680",676500,18780,1
"3681",116500,9120,0
"3682",216500,5640,0
"3683",456500,5160,0
"3684",306500,6720,0
"3685",386500,6060,0
"3686",156500,7740,0
"3687",86500,4020,0
"3688",206500,6900,0
"3689",156500,3300,0
"3690",406500,15120,0
"3691",406500,6420,0
"3692",386500,8880,0
"3693",166500,7260,0
"3694",266500,6420,0
"3695",616500,7920,0
"3696",426500,16920,0
"3697",286500,6960,0
"3698",486500,10440,0
"3699",206500,7380,0
"3700",256500,4260,0
"3701",306500,8940,0
"3702",196500,2100,0
"3703",76500,1680,0
"3704",336500,6900,0
"3705",296500,2760,0
"3706",386500,12840,0
"3707",256500,3000,0
"3708",596500,11460,1
"3709",446500,9660,0
"3710",176500,3120,0
"3711",476500,12540,0
"3712",416500,5400,0
"3713",486500,6420,0
"3714",466500,8640,0
"3715",366500,5100,0
"3716",606500,3600,1
"3717",256500,2700,0
"3718",156500,3120,0
"3719",436500,6540,0
"3720",696500,10440,1
"3721",456500,6600,0
"3722",226500,6660,0
"3723",216500,4200,0
"3724",306500,20760,0
"3725",236500,5880,0
"3726",236500,6600,0
"3727",396500,4500,0
"3728",506500,4680,0
"3729",346500,4980,0
"3730",156500,4200,0
"3731",206500,6060,0
"3732",206500,1740,0
"3733",206500,5520,0
"3734",226500,2880,0
"3735",216500,4860,0
"3736",486500,11100,0
"3737",206500,3540,0
"3738",576500,11340,1
"3739",286500,4500,0
"3740",276500,3360,0
"3741",356500,3780,0
"3742",106500,3720,0
"3743",316500,6000,0
"3744",456500,15300,0
"3745",686500,9060,1
"3746",216500,4200,0
"3747",636500,7860,1
"3748",966500,14700,1
"3749",426500,13320,0
"3750",326500,14760,0
"3751",276500,7440,0
"3752",806500,16380,1
"3753",306500,6120,0
"3754",646500,13620,1
"3755",506500,16320,0
"3756",526500,10260,0
"3757",306500,6900,0
"3758",186500,4260,0
"3759",606500,5400,1
"3760",366500,7620,0
"3761",276500,3420,0
"3762",246500,4080,0
"3763",406500,3360,0
"3764",126500,2820,0
"3765",166500,2100,0
"3766",266500,20220,0
"3767",146500,4920,0
"3768",316500,12600,0
"3769",666500,17940,0
"3770",216500,2820,0
"3771",466500,12780,0
"3772",506500,9000,0
"3773",646500,8880,1
"3774",296500,6720,0
"3775",476500,5340,0
"3776",156500,3600,0
"3777",296500,6300,0
"3778",596500,10260,0
"3779",146500,3840,0
"3780",416500,7260,0
"3781",396500,6780,0
"3782",326500,4020,0
"3783",76500,2460,0
"3784",316500,8760,0
"3785",276500,6180,0
"3786",276500,2820,0
"3787",126500,2340,0
"3788",376500,12960,0
"3789",296500,3000,0
"3790",146500,2220,0
"3791",326500,10620,0
"3792",196500,1980,0
"3793",356500,4800,0
"3794",206500,3420,0
"3795",406500,6900,0
"3796",466500,7680,0
"3797",276500,10200,0
"3798",316500,4980,0
"3799",226500,2580,0
"3800",466500,5460,0
"3801",176500,4740,0
"3802",406500,5880,0
"3803",906500,18180,1
"3804",446500,14940,0
"3805",236500,6300,0
"3806",426500,9960,0
"3807",196500,2580,0
"3808",296500,6840,0
"3809",56500,2880,0
"3810",436500,4080,0
"3811",356500,7200,0
"3812",256500,7500,0
"3813",526500,11760,0
"3814",56500,3780,0
"3815",126500,1500,0
"3816",336500,12420,0
"3817",156500,3540,0
"3818",246500,7980,0
"3819",416500,8100,0
"3820",206500,3120,0
"3821",806500,9120,1
"3822",166500,4140,0
"3823",336500,6060,0
"3824",306500,11760,0
"3825",606500,6900,0
"3826",556500,7620,1
"3827",506500,7140,0
"3828",536500,10980,0
"3829",276500,3600,0
"3830",206500,4080,0
"3831",216500,11580,0
"3832",186500,5940,0
"3833",386500,7440,0
"3834",176500,6240,0
"3835",676500,13260,1
"3836",456500,12540,0
"3837",326500,4560,0
"3838",486500,6480,0
"3839",506500,10680,0
"3840",626500,7980,1
"3841",206500,3000,0
"3842",246500,9000,0
"3843",146500,3000,0
"3844",276500,3120,0
"3845",456500,5580,0
"3846",306500,3120,0
"3847",126500,3180,0
"3848",726500,11280,1
"3849",876500,14220,1
"3850",216500,3420,0
"3851",176500,1680,0
"3852",466500,6720,1
"3853",316500,8640,0
"3854",76500,2160,0
"3855",256500,4380,0
"3856",186500,4740,0
"3857",486500,6540,0
"3858",126500,4260,0
"3859",446500,9540,0
"3860",116500,3840,0
"3861",376500,8700,0
"3862",156500,3060,0
"3863",726500,11940,1
"3864",276500,11340,0
"3865",256500,4620,0
"3866",546500,9900,1
"3867",386500,4200,0
"3868",536500,6840,1
"3869",406500,9660,0
"3870",256500,7200,0
"3871",246500,3060,0
"3872",146500,1560,0
"3873",196500,1920,0
"3874",206500,11460,0
"3875",196500,2820,0
"3876",406500,7080,0
"3877",156500,5880,0
"3878",316500,7320,0
"3879",376500,5700,0
"3880",316500,6720,0
"3881",166500,3300,0
"3882",466500,7980,0
"3883",246500,4740,0
"3884",286500,4500,0
"3885",116500,2040,0
"3886",436500,7080,0
"3887",536500,12480,1
"3888",686500,22140,1
"3889",126500,2280,0
"3890",446500,7320,0
"3891",256500,4680,0
"3892",346500,6960,0
"3893",436500,15660,0
"3894",596500,13980,0
"3895",476500,11820,0
"3896",146500,6300,0
"3897",396500,14880,0
"3898",46500,1260,0
"3899",236500,4260,0
"3900",186500,0,0
"3901",256500,7560,0
"3902",236500,8880,0
"3903",366500,7560,0
"3904",476500,4500,0
"3905",246500,4020,0
"3906",716500,11160,0
"3907",196500,4500,0
"3908",406500,15360,0
"3909",176500,7200,0
"3910",136500,5400,0
"3911",486500,7260,0
"3912",236500,7860,0
"3913",456500,6900,0
"3914",316500,4800,0
"3915",186500,3960,0
"3916",746500,9960,1
"3917",236500,4980,0
"3918",586500,9120,1
"3919",486500,11100,0
"3920",386500,6000,0
"3921",166500,5280,0
"3922",196500,3540,0
"3923",426500,17820,0
"3924",406500,5820,0
"3925",76500,2340,0
"3926",306500,0,0
"3927",326500,6420,0
"3928",456500,6240,0
"3929",436500,9960,0
"3930",466500,6960,0
"3931",876500,8400,1
"3932",226500,6000,0
"3933",146500,2700,0
"3934",106500,4860,0
"3935",276500,5340,0
"3936",286500,3000,0
"3937",166500,2160,0
"3938",726500,9780,1
"3939",546500,6300,0
"3940",396500,5820,0
"3941",466500,7980,0
"3942",166500,0,0
"3943",276500,8880,0
"3944",596500,8400,1
"3945",246500,7080,0
"3946",136500,5100,0
"3947",656500,8160,0
"3948",596500,7200,0
"3949",356500,7260,0
"3950",166500,4020,0
"3951",136500,2580,0
"3952",326500,13020,0
"3953",426500,3960,0
"3954",346500,16680,0
"3955",376500,7020,0
"3956",376500,9720,0
"3957",316500,7740,0
"3958",426500,8220,0
"3959",566500,4860,1
"3960",426500,9360,0
"3961",356500,3900,0
"3962",136500,3180,0
"3963",546500,6420,1
"3964",226500,3000,0
"3965",126500,2460,0
"3966",176500,2580,0
"3967",206500,5580,0
"3968",306500,4140,0
"3969",306500,30060,0
"3970",466500,8280,0
"3971",666500,10200,1
"3972",266500,7440,0
"3973",106500,3480,0
"3974",186500,3060,0
"3975",156500,2760,0
"3976",356500,5160,0
"3977",176500,3360,0
"3978",306500,10440,0
"3979",436500,8100,0
"3980",466500,6780,0
"3981",316500,4500,0
"3982",106500,11640,0
"3983",176500,5100,0
"3984",486500,10260,0
"3985",326500,5880,0
"3986",156500,2520,0
"3987",956500,50700,1
"3988",236500,3720,0
"3989",346500,10200,0
"3990",406500,7440,0
"3991",196500,14460,0
"3992",146500,6960,0
"3993",406500,10080,0
"3994",456500,6000,0
"3995",386500,6120,0
"3996",216500,4320,0
"3997",236500,3960,0
"3998",596500,8880,1
"3999",86500,1500,0
"4000",406500,6420,0
"4001",726500,11520,1
"4002",386500,7620,0
"4003",616500,7980,0
"4004",256500,4860,0
"4005",266500,4560,0
"4006",336500,3120,0
"4007",176500,3000,0
"4008",396500,8520,0
"4009",366500,10080,0
"4010",376500,6780,0
"4011",386500,7500,0
"4012",386500,4980,0
"4013",116500,2400,0
"4014",296500,3720,0
"4015",136500,5280,0
"4016",376500,6000,0
"4017",96500,1560,0
"4018",416500,6720,0
"4019",276500,3600,0
"4020",166500,5760,0
"4021",86500,5340,0
"4022",376500,6240,0
"4023",516500,0,0
"4024",366500,8400,0
"4025",686500,12780,1
"4026",266500,5820,0
"4027",396500,5820,0
"4028",196500,2880,0
"4029",286500,5340,0
"4030",506500,11760,0
"4031",196500,3720,0
"4032",346500,6660,0
"4033",36500,2280,0
"4034",206500,5640,0
"4035",386500,6060,0
"4036",196500,6000,0
"4037",326500,6780,0
"4038",126500,2040,0
"4039",236500,3000,0
"4040",136500,3360,0
"4041",386500,6060,0
"4042",176500,3720,0
"4043",156500,3840,0
"4044",296500,5700,0
"4045",256500,12900,0
"4046",346500,7200,0
"4047",156500,3960,0
"4048",176500,3120,0
"4049",256500,2880,0
"4050",526500,4980,1
"4051",436500,13440,0
"4052",136500,3900,0
"4053",396500,5100,0
"4054",296500,5040,0
"4055",576500,9240,1
"4056",256500,3600,0
"4057",156500,4140,0
"4058",426500,9720,0
"4059",456500,15780,0
"4060",126500,1620,0
"4061",196500,1680,0
"4062",386500,7680,0
"4063",346500,6360,0
"4064",256500,5760,0
"4065",116500,5460,0
"4066",416500,4920,0
"4067",166500,6780,0
"4068",456500,5280,0
"4069",266500,7020,0
"4070",176500,3060,0
"4071",126500,5040,0
"4072",136500,4980,0
"4073",236500,2220,0
"4074",486500,6000,1
"4075",156500,4140,0
"4076",406500,0,0
"4077",206500,2940,0
"4078",306500,3360,0
"4079",456500,25320,0
"4080",76500,2100,0
"4081",176500,4080,0
"4082",526500,11040,0
"4083",86500,2040,0
"4084",256500,3840,0
"4085",306500,4320,0
"4086",106500,5760,0
"4087",226500,3060,0
"4088",166500,2460,0
"4089",486500,10800,0
"4090",286500,8760,0
"4091",246500,12060,0
"4092",726500,9660,1
"4093",246500,5760,0
"4094",486500,18780,0
"4095",376500,8100,0
"4096",546500,8760,1
"4097",96500,1680,0
"4098",276500,2760,0
"4099",566500,6180,0
"4100",356500,6180,0
"4101",596500,12840,0
"4102",76500,4860,0
"4103",486500,19260,1
"4104",186500,4380,0
"4105",366500,7740,0
"4106",676500,10380,1
"4107",276500,3360,0
"4108",286500,7860,0
"4109",256500,5340,0
"4110",226500,7560,0
"4111",236500,4560,0
"4112",1036500,25800,1
"4113",336500,7980,0
"4114",206500,1980,0
"4115",226500,0,0
"4116",136500,3420,0
"4117",136500,1980,0
"4118",406500,5040,0
"4119",126500,4740,0
"4120",316500,3360,0
"4121",676500,12180,1
"4122",216500,10080,0
"4123",436500,13620,0
"4124",346500,7380,0
"4125",306500,8880,0
"4126",356500,5640,0
"4127",226500,3840,0
"4128",596500,8940,1
"4129",186500,10320,0
"4130",266500,13440,0
"4131",266500,7500,0
"4132",276500,4140,0
"4133",516500,11640,0
"4134",596500,8940,1
"4135",276500,6960,0
"4136",236500,6540,0
"4137",456500,7440,1
"4138",236500,2580,0
"4139",156500,5280,0
"4140",206500,4140,0
"4141",336500,4260,0
"4142",296500,6420,0
"4143",206500,14520,0
"4144",166500,5640,0
"4145",296500,6780,0
"4146",86500,900,0
"4147",846500,19740,1
"4148",176500,2940,0
"4149",476500,10260,1
"4150",406500,6900,0
"4151",206500,2400,0
"4152",396500,11460,0
"4153",926500,6960,1
"4154",166500,2280,0
"4155",286500,8400,0
"4156",556500,7800,1
"4157",376500,7500,0
"4158",336500,8160,0
"4159",406500,8880,0
"4160",236500,4020,0
"4161",416500,8100,0
"4162",226500,5040,0
"4163",446500,10980,0
"4164",126500,3060,0
"4165",586500,8700,0
"4166",336500,12180,0
"4167",486500,7500,1
"4168",346500,0,0
"4169",266500,3840,0
"4170",266500,6000,0
"4171",286500,5880,0
"4172",336500,3600,0
"4173",106500,1260,0
"4174",226500,3540,0
"4175",236500,3660,0
"4176",346500,10680,0
"4177",666500,7560,1
"4178",606500,14220,0
"4179",336500,17760,0
"4180",396500,8940,0
"4181",726500,9720,1
"4182",626500,7920,1
"4183",156500,4380,0
"4184",506500,7800,0
"4185",456500,7140,0
"4186",196500,4500,0
"4187",206500,3720,0
"4188",96500,2400,0
"4189",726500,0,1
"4190",296500,16380,0
"4191",476500,9120,0
"4192",236500,2580,0
"4193",116500,1800,0
"4194",296500,9960,0
"4195",176500,4140,0
"4196",676500,8040,1
"4197",236500,6540,0
"4198",1336500,26040,1
"4199",276500,1440,0
"4200",146500,2340,0
"4201",256500,7500,0
"4202",576500,9480,1
"4203",316500,5460,0
"4204",396500,3960,0
"4205",166500,2820,0
"4206",106500,3240,0
"4207",246500,4500,0
"4208",486500,18480,0
"4209",686500,10620,1
"4210",186500,4560,0
"4211",896500,13740,1
"4212",386500,19740,0
"4213",636500,9000,1
"4214",276500,16740,0
"4215",456500,9420,0
"4216",356500,6840,0
"4217",126500,4920,0
"4218",476500,7320,0
"4219",156500,5160,0
"4220",286500,6900,0
"4221",606500,10920,1
"4222",296500,6840,0
"4223",366500,8520,0
"4224",296500,5400,0
"4225",416500,5820,0
"4226",566500,16920,0
"4227",156500,5040,0
"4228",536500,16860,1
"4229",416500,7500,0
"4230",296500,10740,0
"4231",326500,11880,0
"4232",216500,2160,0
"4233",476500,9060,0
"4234",156500,6060,0
"4235",316500,3540,0
"4236",356500,13380,0
"4237",546500,7620,0
"4238",296500,4320,0
"4239",246500,3120,0
"4240",146500,15420,0
"4241",276500,2880,0
"4242",596500,7920,1
"4243",266500,12240,0
"4244",176500,2940,0
"4245",86500,2760,0
"4246",126500,9000,0
"4247",216500,4860,0
"4248",296500,3660,0
"4249",216500,4020,0
"4250",676500,8580,1
"4251",206500,4200,0
"4252",286500,5700,0
"4253",446500,6300,0
"4254",626500,11040,1
"4255",206500,3180,0
"4256",296500,11280,0
"4257",226500,3840,0
"4258",146500,3720,0
"4259",106500,5700,0
"4260",286500,11940,0
"4261",236500,2760,0
"4262",86500,2640,0
"4263",266500,8700,0
"4264",666500,10380,1
"4265",396500,10320,0
"4266",266500,10080,0
"4267",436500,6120,0
"4268",256500,3240,0
"4269",376500,10140,0
"4270",206500,5760,0
"4271",536500,22980,1
"4272",166500,2160,0
"4273",106500,8700,0
"4274",456500,6420,1
"4275",206500,8820,0
"4276",386500,11700,0
"4277",206500,3180,0
"4278",336500,5280,0
"4279",246500,2100,0
"4280",236500,3780,0
"4281",676500,14520,1
"4282",416500,8460,0
"4283",186500,1620,0
"4284",326500,4440,0
"4285",486500,7560,0
"4286",286500,4140,0
"4287",416500,8580,0
"4288",246500,9660,0
"4289",526500,5280,0
"4290",1006500,7680,1
"4291",116500,2340,0
"4292",426500,5100,0
"4293",66500,10200,0
"4294",266500,5340,0
"4295",206500,4380,0
"4296",426500,11460,0
"4297",476500,6240,0
"4298",206500,3060,0
"4299",286500,7140,0
"4300",166500,5040,0
"4301",726500,18120,1
"4302",306500,6180,0
"4303",606500,8880,1
"4304",176500,9060,0
"4305",676500,6240,1
"4306",456500,8640,0
"4307",596500,10140,0
"4308",406500,6240,0
"4309",456500,5280,0
"4310",36500,3600,0
"4311",366500,6180,0
"4312",196500,3900,0
"4313",726500,18420,1
"4314",146500,2700,0
"4315",186500,2760,0
"4316",246500,1740,0
"4317",246500,5820,0
"4318",526500,18000,0
"4319",346500,4260,0
"4320",346500,6120,1
"4321",206500,1800,0
"4322",426500,4920,0
"4323",406500,6060,0
"4324",176500,3540,0
"4325",176500,3360,0
"4326",116500,2940,0
"4327",326500,5460,0
"4328",186500,4020,0
"4329",106500,1440,0
"4330",116500,114900,0
"4331",246500,4560,0
"4332",266500,4920,0
"4333",636500,6600,1
"4334",246500,9960,0
"4335",196500,6900,0
"4336",306500,5280,0
"4337",66500,2880,0
"4338",736500,8220,1
"4339",286500,3960,0
"4340",86500,1680,0
"4341",736500,15480,1
"4342",406500,6360,0
"4343",266500,4200,0
"4344",366500,7500,0
"4345",216500,2820,0
"4346",136500,1800,0
"4347",276500,3900,0
"4348",76500,1260,0
"4349",486500,7920,0
"4350",106500,1740,0
"4351",266500,5100,0
"4352",526500,34200,0
"4353",706500,20040,0
"4354",256500,19860,0
"4355",246500,3240,0
"4356",676500,7980,1
"4357",156500,4380,0
"4358",416500,15480,0
"4359",416500,5580,0
"4360",286500,2760,0
"4361",286500,4800,0
"4362",236500,2640,0
"4363",396500,10980,0
"4364",206500,4560,0
"4365",366500,3540,0
"4366",176500,3420,0
"4367",126500,1440,0
"4368",466500,9660,0
"4369",676500,22800,1
"4370",306500,9420,0
"4371",316500,13680,0
"4372",426500,12240,0
"4373",466500,4380,0
"4374",326500,5520,0
"4375",206500,2100,0
"4376",76500,1800,0
"4377",186500,3060,0
"4378",116500,1440,0
"4379",106500,3120,0
"4380",316500,0,0
"4381",206500,3060,0
"4382",256500,6300,0
"4383",206500,3060,0
"4384",616500,7800,0
"4385",456500,14220,0
"4386",236500,3180,0
"4387",236500,5940,0
"4388",366500,5280,0
"4389",326500,4020,0
"4390",126500,3720,0
"4391",156500,4020,0
"4392",316500,5040,0
"4393",546500,12480,0
"4394",236500,13920,0
"4395",276500,8280,0
"4396",476500,7800,0
"4397",126500,4500,0
"4398",476500,10260,0
"4399",306500,4260,0
"4400",916500,14400,1
"4401",306500,6360,0
"4402",556500,4380,0
"4403",126500,5520,0
"4404",386500,4920,0
"4405",56500,5580,0
"4406",446500,7260,0
"4407",426500,10560,0
"4408",446500,7860,0
"4409",216500,4320,0
"4410",116500,3360,0
"4411",216500,2580,0
"4412",96500,2100,0
"4413",246500,13620,0
"4414",486500,4320,0
"4415",286500,5280,0
"4416",406500,8340,0
"4417",196500,3060,0
"4418",286500,2820,0
"4419",466500,15240,0
"4420",476500,11400,0
"4421",256500,3600,0
"4422",236500,4140,0
"4423",246500,4680,0
"4424",526500,17340,1
"4425",726500,14100,1
"4426",246500,5280,0
"4427",276500,9480,0
"4428",296500,5400,0
"4429",256500,6420,0
"4430",176500,6300,0
"4431",346500,2760,0
"4432",346500,7260,0
"4433",236500,2940,0
"4434",106500,2640,0
"4435",156500,3180,0
"4436",146500,3840,0
"4437",76500,1680,0
"4438",346500,5340,0
"4439",326500,3120,0
"4440",206500,1980,0
"4441",396500,6240,0
"4442",1916500,29700,1
"4443",396500,6960,0
"4444",716500,7920,1
"4445",156500,3240,0
"4446",496500,33780,0
"4447",356500,10860,0
"4448",406500,6180,0
"4449",256500,5400,0
"4450",406500,9960,0
"4451",316500,6180,0
"4452",466500,11100,1
"4453",56500,2820,0
"4454",366500,4920,0
"4455",126500,1200,0
"4456",256500,14340,0
"4457",546500,6000,1
"4458",176500,2400,0
"4459",436500,6540,0
"4460",86500,1560,0
"4461",546500,8160,0
"4462",346500,9060,0
"4463",476500,7200,0
"4464",206500,4500,0
"4465",546500,10620,0
"4466",286500,14700,0
"4467",556500,21120,1
"4468",86500,3420,0
"4469",296500,3960,0
"4470",306500,5520,0
"4471",236500,4200,0
"4472",116500,2820,0
"4473",176500,6720,0
"4474",566500,5640,1
"4475",196500,2820,0
"4476",346500,7740,0
"4477",726500,17280,1
"4478",456500,6600,0
"4479",206500,6000,0
"4480",496500,6480,0
"4481",146500,3600,0
"4482",256500,8940,0
"4483",146500,2520,0
"4484",226500,3240,0
"4485",346500,6000,0
"4486",126500,4740,0
"4487",286500,7680,0
"4488",606500,8580,1
"4489",166500,3420,0
"4490",526500,18180,0
"4491",516500,10740,0
"4492",546500,8760,0
"4493",426500,10740,0
"4494",326500,5400,0
"4495",506500,8880,0
"4496",396500,5820,0
"4497",116500,6960,0
"4498",446500,4800,0
"4499",426500,9120,0
"4500",366500,3780,0
"4501",86500,2820,0
"4502",376500,3420,0
"4503",106500,0,0
"4504",256500,20700,0
"4505",426500,6840,0
"4506",396500,3900,0
"4507",246500,3300,0
"4508",96500,3180,0
"4509",166500,2820,0
"4510",426500,3180,0
"4511",306500,6120,0
"4512",96500,1680,0
"4513",386500,9480,0
"4514",176500,3780,0
"4515",306500,2700,0
"4516",326500,3600,0
"4517",106500,1680,0
"4518",386500,4560,0
"4519",156500,4920,0
"4520",246500,13020,0
"4521",486500,9300,0
"4522",286500,3120,0
"4523",286500,7080,0
"4524",426500,7860,0
"4525",416500,9960,0
"4526",256500,3240,0
"4527",336500,8100,0
"4528",166500,2580,0
"4529",106500,1620,0
"4530",196500,5820,0
"4531",366500,4980,0
"4532",106500,3300,0
"4533",466500,8460,0
"4534",126500,3600,0
"4535",126500,4980,0
"4536",346500,4440,0
"4537",396500,8280,0
"4538",126500,15480,0
"4539",296500,4500,0
"4540",616500,12240,1
"4541",206500,3300,0
"4542",566500,7200,1
"4543",126500,4200,0
"4544",246500,5580,0
"4545",866500,15720,1
"4546",236500,11640,0
"4547",536500,5160,0
"4548",546500,6060,1
"4549",516500,8220,0
"4550",386500,17580,0
"4551",116500,3060,0
"4552",486500,4860,0
"4553",206500,3600,0
"4554",396500,6120,0
"4555",246500,4200,0
"4556",206500,3360,0
"4557",116500,3960,0
"4558",246500,4020,0
"4559",606500,7140,0
"4560",336500,7920,0
"4561",196500,4980,0
"4562",346500,8520,0
"4563",126500,4380,0
"4564",436500,9600,0
