loan_amount,income,status
426500,15300,0
406500,9420,0
146500,2220,0
546500,8820,1
96500,3420,0
246500,6600,0
476500,13860,1
406500,4860,0
276500,3240,0
566500,9360,0
366500,5640,0
296500,0,0
486500,17280,0
446500,6540,0
56500,960,0
136500,4260,0
446500,8640,0
376500,4440,0
366500,4980,0
396500,3900,0
586500,10740,1
386500,4620,0
546500,9120,0
296500,6000,0
246500,2880,0
196500,2520,0
396500,5760,0
276500,6360,0
616500,6480,1
556500,14040,1
226500,0,0
246500,8640,0
326500,3300,0
306500,8700,0
146500,3360,0
146500,5460,0
226500,4260,0
176500,4560,0
236500,4380,0
366500,36000,0
146500,3540,0
346500,4080,0
426500,5520,0
406500,6000,0
166500,8100,0
206500,4560,0
166500,3060,0
406500,4440,0
526500,10020,0
646500,7140,1
156500,1800,0
66500,960,0
246500,2940,0
456500,5700,0
206500,1260,0
376500,7140,0
356500,4860,0
226500,4740,0
466500,9060,0
236500,3780,0
476500,5040,0
186500,5160,0
426500,7320,0
246500,14640,0
176500,3960,0
456500,8400,0
456500,5400,1
226500,6120,0
526500,8640,1
196500,4020,0
156500,2580,0
396500,10920,0
176500,2880,0
626500,5760,1
366500,7440,0
126500,4560,0
386500,2220,0
246500,3360,0
436500,5580,0
286500,5700,0
136500,2640,0
286500,5820,0
446500,5040,0
506500,8220,0
486500,11940,1
96500,5220,0
286500,5100,0
266500,7140,0
616500,5400,1
186500,3660,0
206500,4260,0
186500,4380,0
156500,1860,0
506500,9000,0
196500,3900,0
586500,16500,0
466500,6420,1
116500,2520,0
496500,0,1
576500,11340,0
166500,1920,0
336500,0,0
326500,5220,0
266500,5040,0
676500,15300,0
136500,4200,0
326500,660,0
556500,8280,0
706500,15540,1
286500,6300,0
446500,6480,0
356500,6180,0
366500,4200,0
526500,18060,0
466500,10560,1
466500,8700,0
156500,1920,0
156500,6000,0
266500,3900,0
676500,9600,1
686500,9900,1
226500,4260,0
146500,1620,0
536500,7620,1
286500,4860,0
126500,4200,0
326500,4080,0
386500,7680,0
276500,9480,0
466500,7500,0
116500,2340,0
386500,11040,0
366500,6000,0
236500,6540,0
226500,4020,0
196500,4920,0
176500,15600,0
196500,8580,0
226500,6360,0
346500,6000,0
146500,2220,0
116500,2700,0
206500,11040,0
236500,4260,0
326500,2700,0
396500,4560,0
376500,7500,0
606500,9960,0
366500,3960,0
206500,4860,0
116500,4380,0
186500,2280,0
296500,3960,0
136500,2820,0
226500,6180,0
556500,9180,0
336500,7920,0
276500,3660,0
606500,7560,0
146500,3480,0
446500,10800,0
406500,7620,0
626500,41520,1
366500,43560,0
646500,13620,0
266500,4020,0
556500,10500,1
326500,4860,0
276500,4380,0
476500,7440,0
536500,10560,1
156500,6000,0
166500,2400,0
376500,10560,0
166500,2280,0
226500,4140,0
406500,5220,1
146500,5040,0
136500,4680,0
296500,4560,0
226500,0,0
276500,10140,0
526500,5400,1
106500,4800,0
186500,7500,0
356500,5400,0
116500,1560,0
566500,6900,1
566500,7800,0
386500,12720,0
466500,4020,1
106500,1200,0
666500,8520,1
256500,9300,0
206500,4920,0
126500,3780,0
496500,5400,0
546500,6540,1
286500,3840,0
386500,7920,0
186500,3720,0
526500,6480,1
286500,6360,0
276500,3480,0
226500,8640,0
226500,3540,0
166500,1620,0
66500,2700,0
186500,2340,0
776500,37200,1
196500,1680,0
256500,1800,0
186500,6480,0
286500,10560,0
556500,8160,0
156500,5220,0
266500,3120,0
186500,3480,0
216500,2700,0
336500,6540,0
136500,3900,0
386500,4440,0
726500,17700,1
116500,3420,0
266500,3360,0
406500,9120,0
486500,13140,0
366500,9120,0
216500,5160,0
406500,5700,0
436500,4680,0
466500,20220,0
266500,16380,0
206500,2580,0
406500,6720,0
476500,7560,0
396500,33060,0
446500,9000,0
276500,3900,0
486500,14280,0
466500,7020,0
236500,13440,0
1206500,13980,1
136500,1680,0
216500,5340,0
556500,9300,0
206500,7620,0
286500,3540,0
106500,1860,0
306500,8580,0
526500,6060,0
236500,9960,0
306500,5640,0
486500,7380,0
186500,2520,0
146500,10740,0
186500,3960,0
176500,3480,0
336500,3960,0
256500,3720,0
136500,2400,0
386500,6840,0
636500,18180,1
806500,10980,1
216500,4800,0
436500,7380,0
246500,4320,0
266500,4500,0
246500,4080,0
326500,2760,0
156500,1200,0
146500,1440,0
116500,3060,0
556500,13620,0
226500,5280,0
566500,7980,0
676500,9360,1
226500,6060,0
256500,3180,0
446500,15600,0
136500,5100,0
726500,12180,1
516500,19200,0
466500,45900,0
126500,2340,0
406500,8400,0
176500,3240,0
686500,7800,1
336500,8100,0
216500,5460,0
186500,4800,0
366500,3900,0
386500,4440,0
396500,7680,0
106500,1440,0
586500,9060,1
176500,5040,0
486500,20880,1
226500,5160,0
486500,12960,0
226500,5220,0
746500,10860,1
486500,3600,1
166500,5640,0
306500,5820,0
216500,17100,0
566500,7260,0
576500,10260,0
236500,2940,0
576500,9780,1
116500,1620,0
346500,7920,0
346500,8880,0
2056500,42660,1
236500,6600,0
186500,2880,0
626500,10260,1
136500,3780,0
626500,10080,1
506500,11460,0
296500,4620,0
596500,20700,1
386500,5100,0
306500,5400,0
356500,9240,0
586500,8160,0
176500,2880,0
256500,4020,0
536500,0,1
376500,5940,0
596500,8280,0
656500,15360,1
86500,1560,0
276500,4980,0
196500,1440,0
176500,4080,0
216500,3240,0
366500,6600,0
206500,5280,0
446500,6780,0
486500,8340,0
146500,3180,0
486500,4620,1
126500,2640,0
436500,5340,0
546500,11820,1
456500,9300,0
276500,10020,0
666500,9960,1
466500,12420,0
126500,3540,0
316500,3840,0
306500,3600,0
396500,8400,0
136500,2160,0
156500,1860,0
506500,8820,0
206500,2820,0
236500,3120,0
706500,11580,1
296500,3300,0
396500,6960,0
346500,6180,0
156500,3780,0
126500,2100,0
326500,5700,0
366500,8100,0
486500,6060,0
676500,8340,1
406500,4980,0
486500,6720,0
106500,3300,0
586500,7560,1
376500,5700,0
306500,10020,0
186500,8820,0
456500,8820,0
406500,7200,0
406500,4920,0
726500,11580,1
316500,4320,0
576500,9780,0
386500,8220,0
156500,4200,0
356500,6300,0
646500,10260,0
226500,5580,0
286500,7320,0
96500,2220,0
306500,0,0
146500,5520,0
316500,2940,0
166500,2340,0
156500,2460,0
156500,11340,0
266500,9600,0
306500,5880,0
326500,6000,0
206500,13740,0
146500,3000,0
156500,4740,0
156500,2580,0
396500,13500,0
66500,2880,0
386500,5580,0
216500,7740,0
136500,8340,0
366500,8640,0
376500,3300,0
426500,6120,0
336500,5400,0
396500,0,0
366500,4440,0
206500,4320,0
46500,3360,0
626500,6720,0
186500,4380,0
226500,7800,0
116500,2820,0
376500,18720,0
176500,1800,0
446500,12840,0
436500,7320,0
336500,5760,0
416500,6480,0
166500,3120,0
136500,2280,0
586500,15300,1
156500,1200,0
386500,7500,0
186500,2940,0
406500,5580,0
576500,13260,0
356500,8100,0
126500,2040,0
196500,5040,0
216500,4740,0
206500,4920,0
366500,6120,0
436500,10980,0
446500,10260,0
216500,4320,0
246500,6300,0
306500,3960,0
406500,7800,0
176500,6780,0
546500,22920,1
246500,4920,0
306500,8280,0
236500,38820,0
446500,4800,0
206500,2400,0
156500,6780,0
196500,2940,0
156500,2520,0
146500,8280,0
846500,34620,1
126500,4200,0
76500,2880,0
176500,3240,0
106500,2400,0
76500,7500,0
316500,6420,0
286500,7920,0
366500,7440,0
156500,4320,0
166500,5940,0
656500,9360,1
216500,2760,0
156500,7980,0
466500,5820,0
336500,4560,0
446500,8640,0
226500,7080,0
116500,1860,0
166500,3300,0
316500,5400,0
346500,5460,0
796500,6960,1
176500,2760,0
116500,1920,0
936500,18900,1
226500,2460,0
416500,5040,0
586500,0,0
686500,7440,1
86500,3960,0
546500,11160,0
216500,6480,0
446500,14400,0
226500,5760,0
276500,3720,0
246500,5400,0
556500,12660,0
176500,2280,0
566500,8280,0
116500,3540,0
296500,3000,0
76500,2280,0
436500,6480,0
246500,3720,0
396500,6060,0
826500,25020,1
186500,2460,0
576500,8340,0
426500,10380,1
426500,4920,0
446500,5040,0
706500,16020,1
466500,8100,0
356500,9960,0
696500,10320,1
436500,5400,0
346500,3480,0
386500,6600,0
176500,3060,0
366500,6120,0
336500,6900,0
596500,16620,0
396500,8940,0
366500,7200,0
426500,6360,0
616500,9240,1
446500,5820,1
256500,3720,1
196500,4620,0
146500,4680,0
266500,8100,0
226500,4740,0
576500,6300,1
56500,4800,0
246500,3780,0
426500,10260,1
376500,8760,0
196500,1860,0
126500,3900,0
136500,1740,0
486500,7140,0
306500,8700,0
276500,1020,0
606500,8160,0
116500,3300,0
136500,2520,0
476500,9000,0
356500,7440,0
586500,13020,0
336500,5220,0
286500,5460,0
116500,3120,0
226500,2760,0
666500,17160,1
486500,7500,0
266500,6360,0
106500,3000,0
296500,5700,0
176500,4860,0
276500,5040,0
116500,6420,0
1896500,59220,1
246500,3720,0
716500,9900,1
516500,22500,0
236500,3240,0
576500,12180,1
366500,5940,0
366500,2700,0
296500,6000,0
116500,2100,0
266500,1080,0
206500,0,0
376500,27600,0
236500,4020,0
166500,3420,0
206500,7380,0
366500,8220,0
336500,9240,0
676500,10260,1
146500,2820,0
256500,3300,0
176500,4080,0
186500,3600,0
396500,6840,0
606500,13500,0
356500,9240,0
316500,9000,0
76500,3840,0
156500,3960,0
116500,6420,0
236500,5460,0
126500,3360,0
226500,12000,0
206500,3120,0
356500,13560,0
236500,6720,0
596500,10980,0
106500,1320,0
486500,9420,0
336500,1680,0
176500,3780,0
326500,6120,0
166500,5100,0
446500,7200,0
166500,2700,0
376500,6120,0
506500,9780,0
436500,10200,0
236500,4620,0
66500,2520,0
256500,3480,0
406500,4980,0
196500,2580,0
646500,8100,0
456500,7440,1
116500,1920,0
136500,2160,0
296500,7020,0
206500,4080,0
226500,3360,0
226500,4740,0
126500,3240,0
356500,9360,0
256500,3180,0
156500,5820,0
136500,4320,0
206500,4560,0
426500,6240,0
196500,2940,0
566500,7680,0
226500,3360,0
376500,5100,0
406500,9840,0
576500,13260,1
386500,10560,0
206500,4920,0
286500,7200,0
336500,5040,0
246500,4920,0
706500,27600,1
176500,2700,0
156500,7680,0
196500,3960,0
266500,7080,0
446500,0,0
366500,5760,0
486500,13380,0
456500,10620,1
226500,3540,0
236500,3960,0
556500,7080,1
276500,4980,0
136500,3420,0
316500,9480,0
296500,17100,0
226500,5280,0
376500,5400,0
116500,3360,0
486500,12540,0
286500,4740,0
166500,3480,0
506500,6060,1
356500,12780,0
296500,6660,0
166500,3780,0
666500,8580,1
406500,6600,0
406500,6420,0
366500,0,0
246500,3480,0
76500,2160,0
386500,3840,0
106500,1740,0
606500,12840,1
426500,6900,0
476500,13920,0
276500,4380,0
376500,9900,0
666500,9000,1
286500,8460,0
286500,6840,0
316500,8400,0
406500,18180,0
186500,5760,0
346500,4800,0
606500,16620,0
346500,6180,0
266500,6060,0
486500,5040,0
266500,3240,0
436500,9240,0
916500,12840,1
206500,5520,0
646500,9060,1
616500,8100,0
436500,13500,0
516500,6480,1
176500,1620,0
136500,1860,0
366500,4800,0
136500,3420,0
236500,5520,0
256500,4980,0
256500,7080,0
76500,3720,0
626500,18360,1
586500,7920,0
416500,13620,0
656500,9480,1
486500,15960,0
236500,4500,0
326500,8700,0
496500,19500,1
486500,6660,0
236500,4380,0
196500,2940,0
66500,1680,0
486500,4380,0
396500,8040,0
406500,7200,0
346500,3720,0
606500,9000,0
276500,5160,0
436500,4140,0
176500,4440,0
406500,4980,0
306500,14400,0
606500,17580,1
246500,3780,0
246500,4140,0
486500,11040,0
316500,12120,0
136500,4320,0
286500,4860,0
146500,2100,0
286500,6120,0
376500,7380,0
636500,11880,1
316500,7560,0
446500,18660,0
206500,0,0
86500,4080,0
676500,15720,1
136500,3480,0
226500,4560,0
206500,5340,0
76500,1740,0
286500,3900,0
206500,4200,0
326500,3420,0
336500,7560,0
376500,3120,0
246500,3120,0
316500,3840,0
406500,9600,0
206500,6000,0
226500,4500,0
456500,7020,0
436500,7380,0
346500,5460,0
36500,2880,0
196500,3000,0
156500,3060,0
356500,7500,0
506500,12360,0
286500,3660,0
186500,2520,0
316500,5640,0
156500,31320,0
366500,6720,0
406500,10920,0
566500,5880,0
416500,6600,0
576500,11340,1
196500,1920,0
176500,4440,0
176500,3120,0
146500,4320,0
286500,3900,0
406500,3360,0
406500,19560,0
636500,7680,1
306500,7440,0
236500,3660,0
266500,4140,0
396500,24840,0
436500,12000,0
96500,3120,0
296500,6660,0
316500,7560,0
266500,6000,0
466500,9840,0
146500,3780,0
296500,4980,0
116500,1980,0
256500,5340,0
386500,5220,0
316500,12960,0
286500,8040,0
286500,8520,0
486500,9120,0
586500,8640,0
276500,7140,0
456500,14160,0
236500,3000,0
256500,3120,0
256500,3060,0
206500,2340,0
176500,7740,0
206500,3720,0
236500,3300,0
486500,7980,0
126500,3120,0
266500,6300,0
596500,6960,0
336500,8100,0
356500,3540,0
126500,4260,0
236500,6300,0
286500,16560,0
626500,9180,1
286500,7080,0
116500,4020,0
336500,3480,0
256500,3000,0
356500,12600,0
476500,4740,0
326500,10200,0
576500,6000,1
176500,3000,0
216500,4800,0
236500,5340,0
716500,7440,0
306500,3000,0
96500,4560,0
306500,9120,0
206500,2460,0
456500,7620,0
86500,2700,0
356500,4980,0
166500,1740,0
256500,5820,0
416500,4980,0
246500,7500,0
386500,6780,0
346500,5160,0
156500,6780,0
376500,32400,0
416500,6960,0
126500,4620,0
156500,1500,0
486500,5760,0
316500,7140,0
266500,7200,0
176500,6840,0
216500,2220,0
386500,5940,0
56500,1500,0
736500,18180,1
726500,12720,1
526500,11520,0
316500,5160,0
296500,8460,0
136500,4080,0
146500,3900,0
266500,5340,0
376500,7380,0
726500,12600,1
216500,12420,0
286500,5400,0
316500,3240,0
86500,2940,0
596500,8100,1
216500,8820,0
216500,3540,0
136500,1920,0
216500,2640,0
306500,6780,0
406500,13680,0
206500,6360,0
186500,4620,0
236500,3540,0
426500,3780,0
376500,3600,0
216500,2220,0
166500,3540,0
356500,4560,0
306500,4860,0
606500,13620,1
436500,10200,0
86500,1140,0
96500,2100,0
446500,7560,0
286500,10740,0
426500,6240,0
446500,6540,0
216500,5040,0
166500,3480,0
486500,6840,0
146500,6180,0
86500,1140,0
216500,10320,0
186500,3060,0
376500,8280,0
176500,4980,0
626500,7260,1
416500,1380,0
896500,15000,1
426500,10080,0
446500,8700,0
256500,5040,0
106500,2340,0
136500,2280,0
256500,8820,0
386500,5160,0
616500,10560,0
226500,2580,0
366500,10320,0
286500,5700,0
536500,10500,1
156500,3600,0
356500,8940,0
666500,8040,1
116500,4920,0
136500,4200,0
676500,8580,1
246500,2520,0
546500,7740,0
516500,8400,0
346500,7200,0
106500,3720,0
96500,3240,0
246500,2580,0
246500,7500,0
386500,3900,0
576500,7020,1
266500,6600,0
256500,7500,0
416500,7380,1
536500,6960,0
266500,3360,0
146500,1680,0
586500,7680,1
256500,3720,0
426500,8460,0
296500,4200,0
86500,5760,0
276500,8640,0
486500,7080,0
486500,6000,0
276500,3660,0
476500,13500,0
346500,4800,0
706500,25080,1
276500,3840,0
316500,4080,0
366500,9360,0
436500,9360,0
456500,6840,0
436500,4560,0
156500,2040,0
526500,6900,1
216500,10620,0
366500,6360,0
456500,6960,0
136500,4200,0
296500,3660,0
756500,15660,1
556500,7440,0
376500,7260,0
286500,5040,0
346500,3780,0
486500,10140,1
156500,3540,0
206500,8880,0
156500,3840,0
296500,5580,0
396500,8280,0
226500,3180,0
196500,3480,0
186500,3240,0
456500,5400,0
376500,4320,0
416500,7020,0
146500,2100,0
396500,6120,0
316500,2880,0
416500,1020,0
106500,2460,0
476500,6660,0
246500,4440,0
296500,9000,0
646500,22620,0
206500,7860,0
436500,17940,0
106500,1800,0
186500,6360,0
566500,7620,0
596500,14460,1
486500,8760,0
76500,2280,0
216500,6060,0
136500,3900,0
286500,5040,0
306500,15120,0
106500,5700,0
226500,7200,0
706500,36120,1
276500,4980,0
446500,5580,0
156500,2520,0
346500,10920,0
336500,7320,0
726500,13200,1
556500,9720,0
186500,4500,0
546500,5520,1
206500,3720,0
586500,24240,1
126500,6300,0
666500,8760,1
106500,3240,0
166500,6060,0
606500,4860,1
406500,6540,0
76500,2700,0
126500,4980,0
356500,8160,0
86500,1440,0
426500,10800,0
486500,12120,0
596500,7080,1
726500,17940,1
316500,4020,0
86500,1140,0
526500,11520,0
366500,16860,0
486500,7980,0
626500,6720,1
256500,5580,0
126500,2520,0
456500,2940,0
256500,3960,0
196500,3120,0
466500,6480,0
266500,4860,0
506500,6300,0
316500,4320,0
486500,6060,0
106500,3720,0
146500,1080,0
216500,4320,0
106500,1380,0
516500,9660,0
466500,7800,0
306500,7500,0
166500,2520,0
306500,3540,0
206500,3720,0
226500,2220,0
216500,3180,0
1756500,21660,1
156500,5340,0
566500,5340,0
466500,28680,0
436500,3960,0
396500,6900,0
486500,16140,0
146500,3360,0
316500,20460,0
236500,3780,0
436500,4920,0
296500,7080,0
326500,4560,0
436500,6840,0
286500,9480,0
276500,4140,0
146500,4140,0
696500,19140,1
116500,3540,0
186500,4560,0
446500,7200,0
176500,3780,0
246500,3900,0
366500,6120,0
286500,6840,0
546500,10440,0
216500,6660,0
296500,5040,0
376500,7740,0
326500,4860,0
876500,14100,1
676500,16020,1
206500,20460,0
356500,6360,0
486500,14880,1
176500,4920,0
196500,3540,0
266500,17640,0
366500,5220,0
576500,6120,1
446500,5100,0
296500,4500,0
276500,14640,0
536500,7140,0
356500,6960,0
446500,6900,0
276500,8040,0
286500,3540,0
296500,3660,0
176500,4560,0
206500,7500,0
116500,2340,0
556500,14400,1
86500,4680,0
356500,6000,0
266500,8400,0
226500,5580,0
676500,15540,1
236500,3180,0
1026500,22320,1
226500,3900,0
256500,4500,0
416500,12180,0
326500,6300,0
486500,7260,0
706500,8640,1
356500,4140,0
216500,3060,0
206500,2100,0
586500,5820,0
76500,10680,0
176500,6720,0
546500,12000,1
396500,6240,0
186500,4740,0
386500,11400,1
76500,840,0
426500,5760,0
196500,4140,0
376500,4200,0
416500,10980,0
336500,6060,0
106500,3060,0
336500,6720,0
466500,23520,0
106500,1320,0
576500,30120,0
686500,7440,1
226500,6180,0
416500,5580,0
176500,3660,0
846500,9960,1
436500,5880,0
656500,12360,1
156500,1980,0
106500,2040,0
446500,7740,0
136500,4380,0
376500,7500,0
206500,8160,0
556500,5880,0
306500,5640,0
486500,10620,0
366500,3420,0
496500,10800,1
596500,5940,1
206500,7020,0
136500,2040,0
326500,10140,0
366500,3360,0
246500,2760,0
136500,2640,0
306500,6120,0
106500,2040,0
246500,6720,0
486500,5940,0
176500,3960,0
676500,11340,0
476500,11640,0
396500,8040,0
316500,8520,0
376500,11760,0
326500,7020,0
266500,4380,0
446500,4980,0
356500,4440,0
206500,3240,0
216500,4500,0
446500,86040,0
416500,6180,0
376500,0,0
216500,2940,0
376500,5940,0
626500,7800,1
306500,5880,0
236500,7440,0
276500,6120,0
496500,8280,0
226500,4680,0
236500,8940,0
386500,3240,0
546500,14760,0
116500,2880,0
586500,12900,0
266500,4980,0
146500,2220,0
156500,3120,0
346500,9900,0
196500,4620,0
406500,15000,0
826500,24720,1
176500,6360,0
306500,5760,0
286500,4380,0
236500,3300,0
396500,4440,0
276500,5700,0
186500,2100,0
226500,2760,0
196500,6540,0
366500,5940,0
326500,3900,0
356500,6000,0
256500,6300,0
566500,7380,0
306500,6960,0
286500,0,0
326500,7140,0
166500,13560,0
826500,12360,1
106500,2580,0
386500,4860,0
76500,1320,0
276500,5700,0
586500,19200,0
286500,6900,0
316500,5940,0
126500,2100,0
546500,11160,0
206500,3180,0
76500,2340,0
1036500,11700,1
366500,9480,0
296500,4440,0
356500,5880,0
506500,12300,0
76500,1500,0
316500,6480,0
126500,2220,0
356500,7680,0
176500,5760,0
276500,3420,0
146500,2520,0
136500,11580,0
